lng,lat
73.04329,33.72148
-82.38304,23.13302
-82.38304,23.13302
35.73947,-6.17221
35.73947,-6.17221
74.34361,31.54972
69.17233,34.52813
-10.57729,15.11868
-9.1921,14.54
-8,12.65
-10.8321,13.8065
2.60359,6.49646
31.58247,4.85165
37.33333,8.66667
37.80631,8.87421
38.1667,13.6667
38.28333,7.9667
36.73333,7.6
37.25,7.63333
39.26667,8.55
37.75,6.23333
38.58333,8.01667
40.65,6.93333
36.8,7.85
36.19731,8.66247
38.5,9.06667
37.45,9.71667
37.48333,10.55
37.06667,10.7
38.76667,10.15
37.39077,11.59364
38.47635,7.06205
39.5,7.5
38.74689,9.02497
38.7,7.86667
37.75,9
37.83333,14.33333
37.16667,10.83333
36.33333,11
38.8124,9.66915
38.84809,8.21353
36.75762,9.51928
38.46365,14.09762
37.1667,9
36.8333,9.0833
38.83333,6.5
37.9167,7.1667
105.84117,21.0245
100.50144,13.75398
106.84513,-6.21462
125.57361,-8.55861
102.6,17.96667
120.9822,14.6042
101.68653,3.1412
104.91601,11.56245
96.12972,19.745
105.84117,21.0245
100.50144,13.75398
106.84513,-6.21462
125.57361,-8.55861
102.6,17.96667
120.9822,14.6042
101.68653,3.1412
104.91601,11.56245
96.12972,19.745
105.84117,21.0245
100.50144,13.75398
106.84513,-6.21462
125.57361,-8.55861
102.6,17.96667
120.9822,14.6042
101.68653,3.1412
104.91601,11.56245
96.12972,19.745
-72.335,18.53917
39.26667,8.55
39.47528,13.49667
37.39077,11.59364
38.47635,7.06205
38.74689,9.02497
-0.8393,9.40079
-0.1969,5.55602
88.46989,26.03097
89.94812,24.91965
91.77075,24.48888
89.49515,23.15509
90.40744,23.7104
-72.335,18.53917
-72.68903,19.44749
-72.68903,19.44749
-11.44448,14.44693
-8,12.65
90.40744,23.7104
35.73947,-6.17221
7.49508,9.05785
68.71512,35.94458
69.17233,34.52813
67.67298,34.79547
62.19967,34.34817
65.25093,34.51952
64.78361,35.92139
65.71013,31.61332
65.74885,36.56624
66.06688,36.28647
65.75388,33.89535
67.67298,34.79547
69.17233,34.52813
31.58247,4.85165
31.58247,4.85165
-1.53388,12.36566
2.60359,6.49646
35.73947,-6.17221
35.73947,-6.17221
32.58322,-25.96553
32.58322,-25.96553
33.78725,-13.96692
32.58322,-25.96553
-59.61667,13.1
-76.79358,17.99702
-69.98857,18.500125
-82.38304,23.13302
-63.05783,18.21704
-61.51889,10.66668
-62.7261,17.29484
-61.38808,15.30174
-61.84573,17.11717
-61.00614,13.9957
-61.22742,13.15527
-62.21292,16.70555
-61.74849,12.05644
-72.335,18.53917
73.04329,33.72148
73.04329,33.72148
38.74689,9.02497
35.73947,-6.17221
-77.02824,-12.04318
106.84513,-6.21462
27.98972,7.70111
29.46944,4.91667
31.67924,3.8579
31.58247,4.85165
38.74689,9.02497
27.98972,7.70111
27.39194,8.76194
32.57046,4.41177
29.67742,6.80619
8.30278,8.30278
31.58247,4.85165
29.79833,9.25722
31.58247,4.85165
36.81667,-1.28333
38.74689,9.02497
-17.44406,14.6937
-17.44406,14.6937
-17.44406,14.6937
-76.79358,17.99702
-69.98857,18.500125
-82.38304,23.13302
-63.05783,18.21704
-62.7261,17.29484
-61.38808,15.30174
-61.84573,17.11717
-61.00614,13.9957
-61.22742,13.15527
-62.21292,16.70555
-61.74849,12.05644
-72.335,18.53917
38.74689,9.02497
38.74689,9.02497
69.17233,34.52813
69.17233,34.52813
68.71512,35.94458
68.91667,35
69.33333,33.66667
70.41667,34.33333
67.11087,36.70904
69.34,35.01
69.92041,33.33951
69.58333,35
69.17233,34.52813
70.45153,34.42647
62.19967,34.34817
69.22592,33.59744
69.17139,35.01361
65.25093,34.51952
66.8972,36.75635
73.34928,37.0571
70.00671,33.33947
67.67298,34.79547
35.94503,31.95522
30.5238,50.45466
35.205,31.93
-86.2504,12.13282
28.18783,-25.74486
38.74689,9.02497
120.9822,14.6042
-0.1969,5.55602
-0.1969,5.55602
-8,12.65
69.17233,34.52813
31.58247,4.85165
6,10
7.60177,12.99082
7.43879,10.52641
8.32695,4.95893
9.84388,10.31032
7.49508,9.05785
120.9822,14.6042
69.17233,34.52813
38.74689,9.02497
-74.08175,4.60971
-59.61667,13.1
-76.79358,17.99702
-69.98857,18.500125
-82.38304,23.13302
-63.05783,18.21704
-61.51889,10.66668
-62.7261,17.29484
-61.38808,15.30174
-61.84573,17.11717
-61.00614,13.9957
-61.22742,13.15527
-62.21292,16.70555
-61.74849,12.05644
-72.335,18.53917
106.84513,-6.21462
106.84513,-6.21462
-90.51327,14.64072
-86.2504,12.13282
106.84513,-6.21462
108,13.98333
105.75968,10.13489
-8,12.65
32.58322,-25.96553
106.88324,47.90771
15.31357,-4.32758
15.31357,-4.32758
38.74689,9.02497
35.73947,-6.17221
35.73947,-6.17221
35.5,3
36.81667,-1.28333
39.64601,-0.45275
31.58247,4.85165
31.58247,4.85165
31.58247,4.85165
89.25166,25.74664
90.40744,23.7104
89.79123,22.65657
84.44041,26.46734
92.0955,21.43973
90.373419,22.701824
90.4,24.75
92.33333,22.8
90.13333,22.13333
90.78291,24.43944
89.64284,25.81158
90.3458,22.36833
90.73333,24.875
120.9822,14.6042
36.81667,-1.28333
35.73947,-6.17221
-8,12.65
-8,12.65
-8,12.65
-72.335,18.53917
-72.86297,18.42939
-72.63147,18.50959
-72.51667,18.55
-72.76653,18.4262
32.58322,-25.96553
47.53613,-18.91368
35.73947,-6.17221
36.81667,-1.28333
30.05885,-1.94995
43.14503,11.58901
32.58219,0.31628
55.45,-4.61667
15.0444,12.10672
2.1098,13.51366
-8,12.65
38.93184,15.33805
38.74689,9.02497
31.58247,4.85165
32.53241,15.55177
29.3644,-3.3822
45.34375,2.03711
31.05337,-17.82772
28.28713,-15.40669
43.25506,-11.70216
33.78725,-13.96692
57.49889,-20.16194
125.75432,39.03385
32.85427,39.91987
-58.37723,-34.61315
-47.92972,-15.77972
-99.12766,19.42847
-74.08175,4.60971
-70.64827,-33.45694
-77.02824,-12.04318
35.73947,-6.17221
-59.61667,13.1
-58.15527,6.80448
-55.16682,5.86638
-76.79358,17.99702
-61.51889,10.66668
-88.76667,17.25
-90.51327,14.64072
-87.20681,14.0818
-86.2504,12.13282
-74.08175,4.60971
-72.335,18.53917
-68.15,-16.5
-77.02824,-12.04318
44.01062,36.19257
69.17233,34.52813
73.04329,33.72148
90.40744,23.7104
68.77905,38.53575
79.84778,6.93194
89.64191,27.46609
77.22445,28.63576
73.50888,4.1748
85.3206,27.70169
69.21627,41.26465
71.44598,51.1801
74.59,42.87
105.84117,21.0245
100.50144,13.75398
58.38333,37.95
106.84513,-6.21462
125.57361,-8.55861
102.6,17.96667
120.9822,14.6042
36.29128,33.5102
101.68653,3.1412
116.39723,39.9075
104.91601,11.56245
125.75432,39.03385
106.88324,47.90771
158.16109,6.92477
147.17972,-9.44314
159.95,-9.43333
172.97696,1.3278
179.19471,-8.52425
171.38027,7.08971
168.32188,-17.73381
178.44149,-18.14161
35.94503,31.95522
35.49442,33.88894
19.03991,47.49801
17.10674,48.14816
14.42076,50.08804
19.81,41.32
15.97798,45.81444
18.35644,43.84864
14.50513,46.05108
32.85427,39.91987
-59.61667,13.1
-58.15527,6.80448
-55.16682,5.86638
-58.37723,-34.61315
-57.63591,-25.30066
-56.18816,-34.90328
-47.92972,-15.77972
-76.79358,17.99702
-69.98857,18.500125
-99.12766,19.42847
-82.38304,23.13302
-61.51889,10.66668
-62.7261,17.29484
-61.38808,15.30174
-61.84573,17.11717
-61.00614,13.9957
-61.22742,13.15527
-61.74849,12.05644
-88.76667,17.25
-89.18718,13.68935
-90.51327,14.64072
-87.2,14.08
-86.2504,12.13282
-84.08333,9.93333
-66.87919,10.48801
-78.52495,-0.22985
-74.08175,4.60971
-79.51973,8.9936
-72.335,18.53917
-70.64827,-33.45694
-65.26274,-19.03332
-77.02824,-12.04318
-175.2018,-21.13938
-171.76666,-13.83333
24.10589,56.946
49.89201,40.37767
24.75353,59.43696
25.2798,54.68916
44.83368,41.69411
44.51361,40.18111
28.8575,47.00556
27.56667,53.9
26.10626,44.43225
30.5238,50.45466
44.20667,15.35472
23.32415,42.69751
134.62355,7.50043
21.01178,52.22977
166.9252,-0.55085
35.205,31.93
20.46513,44.80401
44.40088,33.34058
69.17233,34.52813
90.40744,23.7104
68.77905,38.53575
85.3206,27.70169
74.59,42.87
102.6,17.96667
120.9822,14.6042
104.91601,11.56245
-87.2,14.08
-86.2504,12.13282
-72.335,18.53917
28.8575,47.00556
44.20667,15.35472
35.205,31.93
90.40744,23.7104
106.88324,47.90771
-72.335,18.53917
69.17233,34.52813
-0.1969,5.55602
-72.335,18.53917
-72.335,18.53917
-59.61667,13.1
-58.15527,6.80448
-55.16682,5.86638
-76.79358,17.99702
-61.51889,10.66668
-88.76667,17.25
7.49508,9.05785
-6.83255,34.01325
31.24967,30.06263
31.05337,-17.82772
28.18783,-25.74486
-59.61667,13.1
-58.15527,6.80448
-55.16682,5.86638
-76.79358,17.99702
-61.51889,10.66668
-88.76667,17.25
-90.51327,14.64072
-87.20681,14.0818
-86.2504,12.13282
-74.08175,4.60971
-68.15,-16.5
-77.02824,-12.04318
73.04329,33.72148
90.40744,23.7104
79.84778,6.93194
77.22445,28.63576
73.50888,4.1748
101.68653,3.1412
147.17972,-9.44314
159.95,-9.43333
172.97696,1.3278
179.19471,-8.52425
168.32188,-17.73381
178.44149,-18.14161
-59.61667,13.1
-58.15527,6.80448
-76.79358,17.99702
-61.51889,10.66668
-62.7261,17.29484
-61.38808,15.30174
-61.84573,17.11717
-61.00614,13.9957
-61.22742,13.15527
-61.74849,12.05644
-88.76667,17.25
-171.76666,-13.83333
166.9252,-0.55085
-76.79358,17.99702
-69.98857,18.500125
-82.38304,23.13302
-63.05783,18.21704
-62.7261,17.29484
-61.38808,15.30174
-61.84573,17.11717
-61.00614,13.9957
-61.22742,13.15527
-61.74849,12.05644
-72.335,18.53917
-62.21058,16.79183
15.31357,-4.32758
-1.53388,12.36566
-13.22994,8.484
31.05337,-17.82772
28.28713,-15.40669
-72.335,18.53917
32.58322,-25.96553
7.49508,9.05785
38.74689,9.02497
31.05337,-17.82772
28.28713,-15.40669
33.78725,-13.96692
32.58219,0.31628
31.05337,-17.82772
31.13333,-26.31667
43.14503,11.58901
51.42151,35.69439
36.29128,33.5102
73.04329,33.72148
89.64191,27.46609
85.3206,27.70169
105.84117,21.0245
100.50144,13.75398
106.84513,-6.21462
102.6,17.96667
104.91601,11.56245
147.17972,-9.44314
168.32188,-17.73381
178.44149,-18.14161
-58.15527,6.80448
-55.16682,5.86638
-58.37723,-34.61315
-57.63591,-25.30066
-56.18816,-34.90328
-69.98857,18.500125
-99.12766,19.42847
-88.76667,17.25
-89.18718,13.68935
-90.51327,14.64072
-87.2,14.08
-86.2504,12.13282
-84.08333,9.93333
-74.08175,4.60971
-79.51973,8.9936
-70.64827,-33.45694
-65.26274,-19.03332
-77.02824,-12.04318
31.05337,-17.82772
32.58322,-25.96553
35.73947,-6.17221
30.05885,-1.94995
-17.44406,14.6937
32.58219,0.31628
-1.53388,12.36566
-13.22994,8.484
-8,12.65
38.74689,9.02497
31.05337,-17.82772
28.28713,-15.40669
35.73947,-6.17221
32.58219,0.31628
38.74689,9.02497
32.58322,-25.96553
35.73947,-6.17221
-8,12.65
33.78725,-13.96692
-59.61667,13.1
-58.15527,6.80448
-55.16682,5.86638
-58.37723,-34.61315
-57.63591,-25.30066
-56.18816,-34.90328
-47.92972,-15.77972
-76.79358,17.99702
-69.98857,18.500125
-99.12766,19.42847
-61.51889,10.66668
-88.76667,17.25
-89.18718,13.68935
-90.51327,14.64072
-87.20684,14.0818
-86.2504,12.13282
-84.08333,9.93333
-66.87919,10.48801
-78.52495,-0.22985
-74.08175,4.60971
-79.51973,8.9936
-72.335,18.53917
-70.64827,-33.45694
-68.15,-16.5
-77.02824,-12.04318
168.32188,-17.73381
168.32188,-17.73381
32.58322,-25.96553
35.73947,-6.17221
36.81667,-1.28333
11.51667,3.86667
-17.44406,14.6937
-5.27674,6.82055
15.31357,-4.32758
7.49508,9.05785
-1.53388,12.36566
-13.22994,8.484
-13.67729,9.53795
2.1098,13.51366
-8,12.65
47.53613,-18.91368
35.73947,-6.17221
-17.44406,14.6937
15.31357,-4.32758
32.58219,0.31628
-15.9785,18.08581
18.55496,4.36122
2.60359,6.49646
-13.22994,8.484
15.0444,12.10672
31.58247,4.85165
29.3644,-3.3822
28.28713,-15.40669
90.40744,23.7104
32.58322,-25.96553
15.31357,-4.32758
7.49508,9.05785
2.1098,13.51366
33.78725,-13.96692
-17.44406,14.6937
-8,12.65
38.74689,9.02497
31.58247,4.85165
85.3206,27.70169
105.84117,21.0245
106.84513,-6.21462
15.28318,-4.26613
-0.1969,5.55602
15.31357,-4.32758
-99.12766,19.42847
-90.51327,14.64072
-84.08333,9.93333
-70.64827,-33.45694
-77.02824,-12.04318
69.21627,41.26465
71.44598,51.1801
-59.61667,13.1
-58.15527,6.80448
-55.16682,5.86638
-58.37723,-34.61315
-57.63591,-25.30066
-56.18816,-34.90328
-47.92972,-15.77972
-76.79358,17.99702
-69.98857,18.500125
-99.12766,19.42847
-82.38304,23.13302
-63.05783,18.21704
-61.51889,10.66668
-62.7261,17.29484
-61.38808,15.30174
-61.84573,17.11717
-61.00614,13.9957
-61.22742,13.15527
-62.21292,16.70555
-61.74849,12.05644
-88.76667,17.25
-89.18718,13.68935
-90.51327,14.64072
-87.20684,14.0818
-86.2504,12.13282
-84.08333,9.93333
-66.87919,10.48801
-78.52495,-0.22985
-74.08175,4.60971
-79.51973,8.9936
-72.335,18.53917
-70.64827,-33.45694
-68.15,-16.5
-77.02824,-12.04318
35.73947,-6.17221
-17.44406,14.6937
-5.27674,6.82055
-1.53388,12.36566
-76.79358,17.99702
-69.98857,18.500125
-82.38304,23.13302
-63.05783,18.21704
-62.7261,17.29484
-61.38808,15.30174
-61.84573,17.11717
-61.00614,13.9957
-61.22742,13.15527
-61.74849,12.05644
-72.335,18.53917
-62.21058,16.79183
-17.44406,14.6937
-1.53388,12.36566
-8,12.65
73.04329,33.72148
90.40744,23.7104
79.84778,6.93194
77.22445,28.63576
73.50888,4.1748
33.3642,35.17531
101.68653,3.1412
114.94806,4.94029
103.85007,1.28967
147.17972,-9.44314
159.95,-9.43333
172.97696,1.3278
179.19471,-8.52425
168.32188,-17.73381
174.77557,-41.28664
178.44149,-18.14161
14.51472,35.89972
-59.61667,13.1
-58.15527,6.80448
-76.79358,17.99702
-77.34306,25.05823
-61.51889,10.66668
-62.7261,17.29484
-61.38808,15.30174
-61.84573,17.11717
-61.00614,13.9957
-61.22742,13.15527
-61.74849,12.05644
-88.76667,17.25
-175.2018,-21.13938
-171.76666,-13.83333
-75.69812,45.41117
166.9252,-0.55085
104.91601,11.56245
2.1098,13.51366
-8,12.65
-23.51254,14.93152
-72.335,18.53917
32.53241,15.55177
35.00854,-15.78499
105.84117,21.0245
102.6,17.96667
104.91601,11.56245
168.32188,-17.73381
35.49442,33.88894
19.81,41.32
-61.38808,15.30174
-61.00614,13.9957
-72.335,18.53917
28.8575,47.00556
23.32415,42.69751
21.43141,41.99646
-77.02824,-12.04318
69.17233,34.52813
73.04329,33.72148
90.40744,23.7104
68.77905,38.53575
77.22445,28.63576
74.59,42.87
-75.69812,45.41117
85.3206,27.70169
37.33333,-3.34
105.84117,21.0245
35.73947,-6.17221
104.91601,11.56245
-1.53388,12.36566
-8,12.65
-86.2504,12.13282
-68.15,-16.5
36.94759,-0.42013
104.52085,11.45332
36.06667,-0.28333
-0.8393,9.40079
-75.69812,45.41117
31.05337,-17.82772
36.81667,-1.28333
-1.53388,12.36566
-86.2504,12.13282
-63.95461,-19.79989
-71.96734,-13.52264
69.17233,34.52813
106.84513,-6.21462
120.9822,14.6042
104.91601,11.56245
-74.08175,4.60971
-72.335,18.53917
-75.69812,45.41117
69.17233,34.52813
90.40744,23.7104
-1.53388,12.36566
-72.16576,19.57648
69.17233,34.52813
85.3206,27.70169
102.6,17.96667
104.91601,11.56245
-72.335,18.53917
89.91655,24.24984
105.84117,21.0245
-68.15,-16.5
-77.02824,-12.04318
38.74689,9.02497
78.45636,17.38405
38.74689,9.02497
90.40744,23.7104
-87.20684,14.0818
105.84117,21.0245
39.26951,-6.82349
11.51667,3.86667
-0.1969,5.55602
31.58247,4.85165
39.2666,-15.11646
29.3068,-3.194
29.10228,-2.82335
38.76251,-10.3725
38.8,-10.71667
30.5238,50.45466
104.91601,11.56245
35.73947,-6.17221
36.81667,-1.28333
32.58219,0.31628
39.26951,-6.82349
-1.62443,6.68848
-5.66654,11.31755
38.74689,9.02497
30.05885,-1.94995
36.81667,-1.28333
32.58219,0.31628
38.74689,9.02497
33.88092,-11.36847
35.00854,-15.78499
-17.44406,14.6937
-0.1969,5.55602
-13.22994,8.484
-8,12.65
106.807305,-6.224407
-0.1969,5.55602
-8,12.65
74.77737,20.9013
32.58322,-25.96553
27.19866,-33.1865
29.3644,-3.3822
33.78725,-13.96692
85.13563,25.59408
-17.44406,14.6937
7.49508,9.05785
-65.26274,-19.03332
29.61686,-0.96868
36.81667,-1.28333
35.73947,-6.17221
-0.1969,5.55602
-8,12.65
33.78725,-13.96692
-8,12.65
-17.44406,14.6937
-16.57,13.45
-89.18718,13.68935
-99.23075,18.9261
90.40744,23.7104
-0.1969,5.55602
38.74689,9.02497
28.28713,-15.40669
90.40744,23.7104
90.40744,23.7104
78.45636,17.38405
85.3206,27.70169
36.81667,-1.28333
-73.77319,-42.4721
-0.1969,5.55602
-69.98857,18.500125
33.6,-11.9
34.33322,-14.3779
35.73947,-6.17221
38.74689,9.02497
37.66122,-6.82102
35.7,-7.76667
35.73947,-6.17221
-17.44406,14.6937
-1.53388,12.36566
-8,12.65
30.5238,50.45466
-75.69812,45.41117
35.73947,-6.17221
-17.44406,14.6937
-74.08175,4.60971
-72.335,18.53917
35.36533,46.84891
30.5238,50.45466
24.70972,48.9215
30.5238,50.45466
30.5238,50.45466
-6.83255,34.01325
30.5238,50.45466
36.29128,33.5102
10.16579,36.81897
35.94503,31.95522
-6.83255,34.01325
35.49442,33.88894
32.85427,39.91987
31.24967,30.06263
31.58247,4.85165
32.53241,15.55177
44.20667,15.35472
35.205,31.93
44.40088,33.34058
30.5238,50.45466
-6.83255,34.01325
35.205,31.93
35.205,31.93
35.205,31.93
30.533328,50.443065
30.5238,50.45466
35.03865,48.4593
31.24967,30.06263
-6.83255,34.01325
35.94503,31.95522
30.5238,50.45466
-6.83255,34.01325
51.42151,35.69439
36.29128,33.5102
35.94503,31.95522
35.49442,33.88894
32.85427,39.91987
44.20667,15.35472
35.205,31.93
44.01062,36.19257
51.42151,35.69439
36.29128,33.5102
35.94503,31.95522
35.49442,33.88894
32.85427,39.91987
44.20667,15.35472
35.205,31.93
44.01062,36.19257
-6.83255,34.01325
69.17233,34.52813
69.17233,34.52813
30.5238,50.45466
35.94503,31.95522
30.5238,50.45466
30.5238,50.45466
69.17233,34.52813
-82.38304,23.13302
105.84117,21.0245
8.30278,8.30278
31.58247,4.85165
36.81667,-1.28333
33.78725,-13.96692
-1.53388,12.36566
-0.1969,5.55602
105.84117,21.0245
30.5238,50.45466
30.5238,50.45466
73.04329,33.72148
69.17233,34.52813
90.40744,23.7104
77.22445,28.63576
105.84117,21.0245
-58.15527,6.80448
-47.92972,-15.77972
-61.22742,13.15527
-78.52495,-0.22985
-65.26274,-19.03332
-77.02824,-12.04318
-75.69812,45.41117
-8,12.65
-72.46172,19.05043
-71.84077,18.24147
-71.95281,19.63371
-72.35,19.33333
-72.69379,19.10819
-72.83257,19.9389
-72.335,18.53917
-73.26667,19.8
-72.48333,19.13333
-73.08758,18.44232
-72.31428,18.23231
-72.63147,18.50959
-71.93299,18.82902
-74.11667,18.65
-72.53539,18.23427
-72.67761,19.66825
-71.83798,19.66273
-72.38528,18.9916
-72.22302,18.57512
-73.65551,18.29928
-72.19815,19.75936
-73.86268,18.32667
-72.335,18.53917
-0.1969,5.55602
90.40744,23.7104
73.04329,33.72148
90.40744,23.7104
79.84778,6.93194
77.22445,28.63576
73.50888,4.1748
33.3642,35.17531
101.68653,3.1412
114.94806,4.94029
103.85007,1.28967
147.17972,-9.44314
159.95,-9.43333
172.97696,1.3278
179.19471,-8.52425
168.32188,-17.73381
174.77557,-41.28664
178.44149,-18.14161
14.51472,35.89972
-59.61667,13.1
-58.15527,6.80448
-76.79358,17.99702
-77.34306,25.05823
-61.51889,10.66668
-62.7261,17.29484
-61.38808,15.30174
-61.84573,17.11717
-61.00614,13.9957
-61.22742,13.15527
-61.74849,12.05644
-88.76667,17.25
-175.2018,-21.13938
-171.76666,-13.83333
-75.69812,45.41117
166.9252,-0.55085
7.49508,9.05785
30.5238,50.45466
-76.79358,17.99702
30.5238,50.45466
35.73947,-6.17221
-74.08175,4.60971
-90.51327,14.64072
-87.20684,14.0818
14.85838,-5.25837
15.31357,-4.32758
90.383382,23.745189
-8,12.65
35.73947,-6.17221
39.26951,-6.82349
-0.1969,5.55602
-74.08175,4.60971
-74.08175,4.60971
36.81667,-1.28333
36.81667,-1.28333
120.9822,14.6042
-0.1969,5.55602
-74.08175,4.60971
35.94503,31.95522
35.94503,31.95522
-76.79358,17.99702
-69.98857,18.500125
-87.20684,14.0818
-86.2504,12.13282
-72.335,18.53917
106.807305,-6.224407
-1.53388,12.36566
-75.69812,45.41117
30.5238,50.45466
69.17233,34.52813
69.17233,34.52813
69.17233,34.52813
69.17233,34.52813
69.17233,34.52813
106.84513,-6.21462
-99.12766,19.42847
-74.08175,4.60971
-70.64827,-33.45694
-77.02824,-12.04318
-75.69812,45.41117
-76.79358,17.99702
-69.98857,18.500125
-82.38304,23.13302
-63.05783,18.21704
-62.7261,17.29484
-61.38808,15.30174
-61.84573,17.11717
-61.00614,13.9957
-61.22742,13.15527
-62.21292,16.70555
-61.74849,12.05644
-72.335,18.53917
35.94503,31.95522
36.81667,-1.28333
30.5238,50.45466
-74.08175,4.60971
90.40744,23.7104
105.84117,21.0245
15.31357,-4.32758
-8,12.65
38.74689,9.02497
31.58247,4.85165
35.73947,-6.17221
35.73947,-6.17221
77.22445,28.63576
-113.46871,53.55014
-75.69812,45.41117
-75.69812,45.41117
-75.69812,45.41117
-75.69812,45.41117
-75.69812,45.41117
-75.69812,45.41117
-75.69812,45.41117
-75.69812,45.41117
35.94503,31.95522
-0.1969,5.55602
35.85,32.55556
36.20804,32.34289
-6.83255,34.01325
32.58322,-25.96553
47.53613,-18.91368
79.84778,6.93194
89.64191,27.46609
43.14503,11.58901
-5.27674,6.82055
18.55496,4.36122
-13.67729,9.53795
-8,12.65
-74.08175,4.60971
29.3644,-3.3822
69.17233,34.52813
105.84117,21.0245
102.6,17.96667
104.91601,11.56245
168.32188,-17.73381
35.49442,33.88894
19.81,41.32
-61.38808,15.30174
-61.00614,13.9957
-72.335,18.53917
-75.69812,45.41117
28.8575,47.00556
26.10626,44.43225
23.32415,42.69751
21.43141,41.99646
38.74689,9.02497
69.17233,34.52813
-90.51327,14.64072
51.42151,35.69439
69.17233,34.52813
73.04329,33.72148
90.40744,23.7104
68.77905,38.53575
79.84778,6.93194
89.64191,27.46609
77.22445,28.63576
73.50888,4.1748
85.3206,27.70169
69.21627,41.26465
71.44598,51.1801
74.59,42.87
105.84117,21.0245
100.50144,13.75398
58.38333,37.95
106.84513,-6.21462
125.57361,-8.55861
102.6,17.96667
120.9822,14.6042
36.29128,33.5102
101.68653,3.1412
116.39723,39.9075
104.91601,11.56245
125.75432,39.03385
106.88324,47.90771
35.94503,31.95522
35.49442,33.88894
19.81,41.32
18.35644,43.84864
32.85427,39.91987
-58.15527,6.80448
-55.16682,5.86638
-58.37723,-34.61315
-57.63591,-25.30066
-56.18816,-34.90328
-47.92972,-15.77972
-76.79358,17.99702
-69.98857,18.500125
-99.12766,19.42847
-82.38304,23.13302
-63.05783,18.21704
-62.7261,17.29484
-61.38808,15.30174
-61.84573,17.11717
-61.00614,13.9957
-61.22742,13.15527
-62.21292,16.70555
-61.74849,12.05644
-88.76667,17.25
-89.18718,13.68935
-90.51327,14.64072
-87.2,14.08
-86.2504,12.13282
-84.08333,9.93333
-66.87919,10.48801
-78.52495,-0.22985
-74.08175,4.60971
-79.51973,8.9936
-72.335,18.53917
-70.64827,-33.45694
-65.26274,-19.03332
-77.02824,-12.04318
49.89201,40.37767
44.83368,41.69411
44.51361,40.18111
28.8575,47.00556
27.56667,53.9
96.12972,19.745
30.5238,50.45466
44.20667,15.35472
21.43141,41.99646
21.16688,42.67272
35.205,31.93
20.46513,44.80401
44.40088,33.34058
51.42151,35.69439
69.17233,34.52813
73.04329,33.72148
90.40744,23.7104
68.77905,38.53575
79.84778,6.93194
89.64191,27.46609
77.22445,28.63576
73.50888,4.1748
85.3206,27.70169
69.21627,41.26465
71.44598,51.1801
74.59,42.87
105.84117,21.0245
100.50144,13.75398
58.38333,37.95
106.84513,-6.21462
125.57361,-8.55861
102.6,17.96667
120.9822,14.6042
36.29128,33.5102
101.68653,3.1412
116.39723,39.9075
104.91601,11.56245
125.75432,39.03385
106.88324,47.90771
35.94503,31.95522
35.49442,33.88894
19.81,41.32
18.35644,43.84864
32.85427,39.91987
-58.15527,6.80448
-55.16682,5.86638
-58.37723,-34.61315
-57.63591,-25.30066
-56.18816,-34.90328
-47.92972,-15.77972
-76.79358,17.99702
-69.98857,18.500125
-99.12766,19.42847
-82.38304,23.13302
-63.05783,18.21704
-62.7261,17.29484
-61.38808,15.30174
-61.84573,17.11717
-61.00614,13.9957
-61.22742,13.15527
-62.21292,16.70555
-61.74849,12.05644
-88.76667,17.25
-89.18718,13.68935
-90.51327,14.64072
-87.2,14.08
-86.2504,12.13282
-84.08333,9.93333
-66.87919,10.48801
-78.52495,-0.22985
-74.08175,4.60971
-79.51973,8.9936
-72.335,18.53917
-70.64827,-33.45694
-65.26274,-19.03332
-77.02824,-12.04318
49.89201,40.37767
44.83368,41.69411
44.51361,40.18111
28.8575,47.00556
27.56667,53.9
96.12972,19.745
30.5238,50.45466
44.20667,15.35472
21.43141,41.99646
21.16688,42.67272
35.205,31.93
20.46513,44.80401
44.40088,33.34058
35.49442,33.88894
90.40744,23.7104
44.20667,15.35472
31.58247,4.85165
36.29128,33.5102
-86.2504,12.13282
45.34375,2.03711
-72.335,18.53917
44.40088,33.34058
35.94503,31.95522
35.49442,33.88894
32.85427,39.91987
35.94503,31.95522
35.49442,33.88894
32.85427,39.91987
18.55496,4.36122
-59.61667,13.1
-58.15527,6.80448
-55.16682,5.86638
-76.79358,17.99702
-77.34306,25.05823
-61.51889,10.66668
-62.7261,17.29484
-61.38808,15.30174
-61.84573,17.11717
-61.00614,13.9957
-61.22742,13.15527
-62.21292,16.70555
-61.74849,12.05644
-88.76667,17.25
35.73947,-6.17221
-5.27674,6.82055
7.49508,9.05785
10.16579,36.81897
-74.08175,4.60971
-79.51973,8.9936
28.28713,-15.40669
36.29128,33.5102
36.29128,33.5102
30.5238,50.45466
69.17233,34.52813
36.29128,33.5102
35.94503,31.95522
35.49442,33.88894
32.85427,39.91987
44.01062,36.19257
36.29128,33.5102
35.94503,31.95522
35.49442,33.88894
32.85427,39.91987
31.24967,30.06263
36.29128,33.5102
35.94503,31.95522
35.49442,33.88894
35.94503,31.95522
44.01062,36.19257
35.94503,31.95522
35.49442,33.88894
30.5238,50.45466
30.5238,50.45466
30.5238,50.45466
30.5238,50.45466
30.5238,50.45466
105.84117,21.0245
106.84513,-6.21462
96.12972,19.745
30.5238,50.45466
-0.1969,5.55602
30.5238,50.45466
35.73947,-6.17221
36.81667,-1.28333
30.05885,-1.94995
15.31357,-4.32758
32.58219,0.31628
